particulas/s,N,opt,compiler,runs,threads num,GFLOPS,time,l1 misses,dtlb misses
56.354,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,1306532051953,51.753,11225619759,430598
56.325,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,1305449168991,51.779,11278713970,430439
56.356,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,1306893354025,51.750,11215422614,427389
56.310,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,1307613705039,51.793,11592592676,561979
175.479,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,272789916062,7.822,378186266,148841
175.100,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,272817676292,7.840,373097594,146126
175.697,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,273360112773,7.814,369225136,141924
174.606,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,273071145440,7.863,375621577,149986
175.028,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,272426143263,7.843,383377401,146184
134.985,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,593929080567,15.176,1889075449,286053
134.265,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,593702606597,15.259,1892437030,290942
134.542,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,594717126298,15.228,1910042657,297286
134.387,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,595223728467,15.245,1886814719,299322
133.939,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,594603589582,15.296,1670710617,318304
104.116,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,1188075432758,28.012,11320228294,383497
103.920,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,1187740542389,28.067,11283755794,370302
104.031,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,1188310595473,28.037,11312185699,354773
104.007,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,1187794337833,28.043,11296401216,419989
104.128,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,1187685958226,28.011,11321714698,375261
193.712,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,426455781258,7.086,412091490,115853
193.423,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,426059478733,7.098,416058520,122529
193.106,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,426527020281,7.109,418841325,113018
193.641,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,425737327638,7.090,417626536,137078
