particulas/s,N,opt,compiler,runs,threads num,GFLOPS,time,l1 misses,dtlb misses
282.395,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3102328433,0.386,22298214,14879
232.470,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3118505904,0.467,23128946,15700
322.244,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3060310129,0.338,21605566,12105
311.488,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3089502598,0.349,22890678,15074
302.135,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3077824008,0.360,22360143,12758
294.171,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3096825076,0.369,23130462,10105
245.628,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3118511544,0.442,24045037,14340
235.786,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3106760175,0.461,26231308,12062
300.965,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3086042181,0.361,21868821,12053
332.084,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3090158591,0.328,22275827,13199
252.450,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3080906063,0.430,23607048,8922
212.480,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,15,3105949852,0.511,24345080,14179
474.997,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12653932607,0.542,76414775,26119
491.021,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12916936810,0.524,45348520,33574
469.971,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12459713455,0.547,46863833,24918
499.655,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,11497187512,0.515,48169619,24111
489.913,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12632131231,0.525,45475463,26672
416.824,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12801676576,0.617,56652848,31669
411.575,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12752576822,0.625,48242938,29934
498.909,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12040908646,0.516,48127038,30470
510.028,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,11938884852,0.504,47566744,25316
485.101,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12855579398,0.530,45942773,26016
411.867,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12594708236,0.624,46760881,28968
487.696,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12404475334,0.528,50436076,25369
417.731,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12838570037,0.615,50102623,33702
480.727,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12404388177,0.535,45827540,25991
395.413,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,15,12649224653,0.650,47076803,28652
429.936,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,40931934507,1.166,103101481,62967
430.068,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,40908070792,1.165,102295080,51207
421.095,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,40929117142,1.190,104460474,55732
402.209,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,40935927736,1.246,103411781,57542
419.251,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,41032139324,1.196,103376572,61789
369.021,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,41037359714,1.358,106205454,62381
387.593,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,41095509155,1.293,104369844,72061
424.677,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,41037894256,1.180,102206912,57543
421.696,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,40994532802,1.189,102920498,65168
397.592,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,15,40998777436,1.261,103788168,54309
326.625,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,15,113447565746,2.648,244229367,83504
325.720,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,15,113546827205,2.656,243524078,84404
317.634,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,15,113279978879,2.724,245939825,88620
326.664,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,15,113405898131,2.649,245285352,93212
322.006,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,15,113492620694,2.687,353774777,90901
17.224,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15729287,0.235,6937409,18014
18.692,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,16418572,0.216,6621572,7386
25.973,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15919543,0.157,5972950,10467
25.577,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15887256,0.159,6052370,4695
27.427,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15844462,0.148,5676814,1941
23.627,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,16413312,0.172,5880544,4960
14.125,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,16421713,0.286,6619068,6325
15.633,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15759540,0.259,6673831,7391
25.112,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15903592,0.162,6294635,4669
13.808,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,16561393,0.292,6319155,5550
13.982,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,16648776,0.288,7374419,8416
16.166,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,16066282,0.250,6892357,6619
13.331,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,16010508,0.302,7293928,9946
15.015,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15963305,0.269,7310171,6367
24.738,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15886258,0.164,6244467,5631
25.855,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15674388,0.157,6147262,1952
14.066,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15759099,0.287,6680206,6679
16.810,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15471765,0.240,6658205,10409
26.677,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15880854,0.152,5901750,8491
21.463,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15344735,0.189,6146108,5554
25.360,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15630577,0.160,5654876,3049
23.336,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15877187,0.174,5620758,4900
16.781,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15803111,0.241,6109802,8926
25.491,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15967583,0.161,6562549,5964
28.475,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15840859,0.143,6293944,1843
14.539,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,16046234,0.278,6641519,9887
26.531,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15884682,0.153,6307260,4782
15.881,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15748679,0.254,32769017,3505
27.265,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,15838259,0.149,5782535,2691
15.860,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,15,16308124,0.255,6903374,6104
96.999,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,516623287,0.333,12640432,22429
176.878,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,514197359,0.183,11187760,6780
173.446,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,522885782,0.187,10501181,12816
114.244,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,516572982,0.283,11076945,9396
113.403,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,527046598,0.285,10136667,8022
108.933,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,527047220,0.296,11018644,10273
111.673,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,523317449,0.289,10680853,7971
172.986,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,521447040,0.187,10170007,6978
176.376,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,519750973,0.184,10537350,6774
112.234,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,530384519,0.288,26137240,8824
177.564,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,516911873,0.182,10493658,8858
112.873,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,535564859,0.286,12080265,10567
108.119,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,528755873,0.298,10572038,10076
177.892,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,510471122,0.182,9714081,13216
175.463,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,523207570,0.185,10049141,8255
105.989,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,536657055,0.304,11580704,12785
175.123,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,522887338,0.185,19251833,8993
158.281,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,522433689,0.205,10060130,5377
121.201,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,519581642,0.266,11335137,7442
169.269,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,522005962,0.192,10516224,7541
143.145,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,524272283,0.226,10400367,8019
177.076,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,522635866,0.183,10469919,7441
107.996,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,516270641,0.298,21460518,13612
175.491,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,520488912,0.185,10122079,6638
175.256,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,15,520527822,0.185,10611544,11822
282.675,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4032703862,0.385,21605809,13238
362.334,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4114085783,0.300,20713701,16876
305.200,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4167504482,0.357,21032935,14929
393.076,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4050570600,0.277,20348779,13594
308.196,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4145278165,0.353,21056570,19309
294.324,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4104193143,0.370,22991313,11972
350.176,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4099518551,0.311,20281453,12619
348.366,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4099481143,0.313,20515318,13018
260.770,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4105568213,0.417,32353645,14991
255.102,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4134957811,0.426,21276435,12395
276.288,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4130119063,0.393,21822711,13200
356.960,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4073908539,0.305,20063497,13558
268.894,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4114784334,0.404,21503377,9647
285.345,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4175413409,0.381,20850086,11714
384.395,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,3987286408,0.284,19534469,10514
299.088,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4135474574,0.364,21578070,11379
331.934,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4184296544,0.328,20141453,13949
305.722,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4071797664,0.356,21148268,8419
256.292,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4115568017,0.424,22168216,12643
348.182,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,15,4040528298,0.313,19995760,12365
532.449,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17827380153,0.483,42695241,20533
528.369,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,18111799368,0.487,41813038,21734
448.598,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17953787073,0.574,43604366,27514
516.718,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,18190602219,0.498,41822885,22323
444.367,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,18197779426,0.579,45761541,32674
542.405,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17492128651,0.475,43354692,25940
517.654,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17751217523,0.497,44609545,27952
545.419,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,18150237477,0.472,42147067,23373
463.776,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17917073255,0.555,47838111,32312
543.970,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17812929529,0.473,41618789,23013
533.399,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17806817454,0.483,41160376,22059
445.805,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,18711628032,0.577,76586060,27081
533.762,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17796821975,0.482,43350893,17979
545.343,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17768790267,0.472,54642826,22712
516.205,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,15,17505749613,0.499,43907992,25624
501.802,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,61771715713,0.999,99361122,47447
488.238,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,61238158597,1.027,100756829,46359
491.479,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,61544090463,1.020,99588009,38776
511.217,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,61982144701,0.981,97286603,43636
513.270,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,60944371103,0.977,98838349,38632
483.562,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,60983242209,1.037,100747912,46879
511.247,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,60631754344,0.981,98367712,38870
510.800,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,61080404696,0.982,98456906,47441
509.346,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,61354956610,0.985,102016250,35962
514.627,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,15,61091424745,0.975,98407307,52674
368.302,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,15,174652404230,2.349,238010317,84093
384.743,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,15,174947208884,2.249,237738091,100188
383.538,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,15,174022033878,2.256,239269591,83703
388.707,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,15,174445061865,2.226,240667986,87353
376.535,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,15,174708600403,2.298,241399169,87726
24.014,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9821280,0.169,5249854,5328
25.716,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9841617,0.158,6401135,3958
29.037,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9845403,0.140,4846649,4568
26.392,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9815697,0.154,4765086,3917
25.011,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9815510,0.162,5669796,3740
29.888,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9803064,0.136,4840362,4144
26.197,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9864983,0.155,5220267,3075
24.680,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9807154,0.164,5104485,3198
26.614,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9856387,0.153,10268307,2137
26.394,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9720689,0.154,4919873,2203
24.243,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9803754,0.167,4857816,3603
25.119,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9879039,0.161,45631715,4325
30.333,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9738554,0.134,4520582,3302
25.380,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9800325,0.160,5225672,6031
28.264,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9717953,0.144,4655849,3825
28.675,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9741424,0.142,8182298,4084
30.527,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9897440,0.133,4371095,4486
28.314,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9847144,0.144,4923558,6021
29.289,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9840105,0.139,4393725,3374
26.169,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9855911,0.155,5240517,7361
26.297,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9790516,0.154,5460864,3639
30.475,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9865165,0.134,4635682,3971
24.006,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9824150,0.169,5103201,3938
27.069,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9788761,0.150,4918354,1898
24.650,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9824053,0.165,6178100,3770
31.933,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9819286,0.127,4459758,5654
28.416,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9728292,0.143,4470924,3305
23.442,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9830799,0.173,5312509,3318
26.985,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9872509,0.150,4699712,4245
24.114,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9660900,0.168,95997440,3771
108.119,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,661542491,0.299,8054476,9150
105.312,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,659870158,0.306,7739727,6106
117.011,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,648295618,0.276,7714888,6562
101.857,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,654333305,0.316,8303841,6863
111.256,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,648570003,0.290,7629024,6525
108.432,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,658886173,0.297,9110603,6983
105.250,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,658327753,0.306,8185725,10326
100.676,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,654240697,0.320,7710026,5399
110.010,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,646762057,0.293,8300385,7676
102.280,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,655930516,0.315,7565680,4860
109.236,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,656689028,0.295,8242739,7220
101.426,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,656028415,0.318,8916895,7791
103.172,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,655824977,0.312,8234982,4573
103.813,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,653314489,0.311,13577015,6752
101.980,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,657390570,0.316,7674365,13740
106.643,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,661246080,0.302,9620474,7379
104.486,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,656605942,0.310,7770396,7678
100.660,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,648212404,0.320,7792039,4364
101.775,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,654083558,0.317,7575752,5340
112.608,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,653341464,0.287,7876349,8494
112.883,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,652771215,0.286,8627474,4762
109.111,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,656230750,0.296,8391750,7157
113.611,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,647960158,0.284,7612354,7034
104.219,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,653673109,0.310,7533880,7606
107.395,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,10,660697749,0.300,8705621,5878
161.768,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4617871429,0.670,15860361,13898
170.943,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4622715238,0.635,17047860,11791
173.363,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4592158830,0.626,15775683,10098
161.547,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4604464474,0.671,15923107,12126
170.082,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4627986571,0.638,16479143,12803
174.444,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4608212343,0.622,15597226,11942
167.436,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4621818156,0.648,16448067,10731
169.733,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4623726699,0.639,15776405,13385
170.928,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4593571223,0.634,15713618,10247
163.123,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4609802608,0.664,15553741,12327
167.381,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4616706394,0.648,15940459,11433
172.325,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4619592558,0.629,15738558,12800
171.182,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4617873357,0.634,16187813,15358
171.824,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4610941486,0.631,16152259,13298
167.195,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4635088661,0.649,15729555,12387
165.534,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4618382071,0.655,16593718,13105
164.567,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4588748299,0.659,15967478,13175
163.060,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4619219151,0.665,96085716,20996
170.321,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4629656100,0.637,15968702,12905
175.161,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,10,4613839258,0.619,15688962,12263
182.636,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,10,16592160930,1.404,176439647,30522
182.489,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,10,16584578850,1.406,36371617,27610
185.678,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,10,16639951692,1.382,36956853,26441
