particulas/s,N,opt,compiler,runs,threads num,GFLOPS,time,l1 misses,dtlb misses
297.471,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,35,13057700643,0.864,127741025,94300
284.309,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,35,12815423151,0.904,127902013,85799
263.087,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,35,12901150686,0.977,128059965,100419
269.543,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,35,12793899587,0.953,105068452,111332
273.624,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,35,12786959682,0.939,107327333,105886
267.551,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,35,12989226693,0.960,140835692,111175
423.662,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,41828858306,1.184,228593644,217419
376.173,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,41658405143,1.333,232209228,232387
391.952,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,41660400541,1.280,231941449,242173
420.361,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,41854262068,1.193,250888881,207297
448.730,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,41895252029,1.118,230716026,211176
414.503,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,41606340707,1.210,230026769,224212
410.361,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,41816068116,1.222,227009240,237551
439.490,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,42018281743,1.141,224761386,202968
409.694,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,41767755165,1.224,227000321,210305
415.566,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,35,41868898306,1.207,230102422,207690
394.016,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,35,114326885693,2.196,731367764,559665
435.514,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,35,115224468657,1.988,717017815,571249
406.066,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,35,114838522733,2.132,811596686,644714
452.909,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,35,114431590310,1.912,892347755,594280
429.165,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,35,114424275404,2.017,708753039,629094
422.962,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,1,35,275776270390,3.248,1509213202,436081
378.626,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,1,35,599465938730,5.413,3163550563,1436200
344.402,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,1,35,1195270733373,8.471,12799599292,748310
11.257,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,22938685,0.359,17477110,25377
9.613,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23682236,0.419,17124482,21512
11.967,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,22908760,0.337,17506465,15343
9.289,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,22851378,0.434,19527414,25959
9.761,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23242978,0.413,18268181,15623
10.317,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23576499,0.391,19900965,12388
9.967,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23477347,0.404,30431799,20303
10.442,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,22925955,0.387,17104113,23357
10.523,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,22896201,0.383,17234405,17283
10.920,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23093409,0.370,25477526,18835
13.837,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,22924246,0.292,16691134,9769
9.005,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,22772717,0.448,38475615,20311
14.641,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23372853,0.276,15773501,15124
10.367,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23242601,0.389,17907708,15715
9.148,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,22752605,0.441,18077797,23946
10.980,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23024638,0.367,16328508,15526
14.925,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23010049,0.271,15067893,10357
10.916,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,22813347,0.370,17879760,12891
9.424,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23235049,0.429,18989827,17900
10.244,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23348897,0.394,20863771,17827
10.468,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23151748,0.385,16429955,14720
9.989,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23176789,0.404,18312567,26901
10.450,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23016542,0.386,17834161,19889
10.602,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23118221,0.381,17818844,18260
9.271,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23392752,0.435,18558428,16055
10.347,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23512246,0.390,17485461,15443
7.959,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23505392,0.506,19618020,25002
10.092,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23389486,0.399,25325695,13798
9.490,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23807597,0.425,28443287,20151
8.650,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,35,23111678,0.466,19841108,30045
69.521,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,575590117,0.464,26113770,30669
71.412,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,575233202,0.451,24231657,23603
68.725,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,572356428,0.469,24696246,30496
77.809,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,562381242,0.415,23663060,19112
78.269,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,568581786,0.412,24766745,17890
64.325,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,572190239,0.501,26955168,23643
90.855,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,571693521,0.356,24384848,14886
57.461,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,573498841,0.560,26018777,23618
69.350,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,557617207,0.465,25912129,26276
80.913,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,576206778,0.399,23318503,14470
71.917,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,562537983,0.448,24011213,19886
70.520,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,568691485,0.457,24248859,21168
68.888,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,568095299,0.468,24942407,28873
69.319,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,578149592,0.465,25214815,25711
102.849,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,574100120,0.315,22405269,15567
42.703,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,568254637,0.753,33587959,34481
69.725,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,572542294,0.462,24338713,17874
63.124,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,568865730,0.510,25179593,24131
72.811,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,563350662,0.443,25367575,23959
74.656,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,563561834,0.432,25832105,18783
67.820,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,571142744,0.475,24526904,19536
71.985,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,571523764,0.448,25399402,22546
68.450,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,563528716,0.471,24904751,22925
77.203,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,574596347,0.418,24378284,25464
67.339,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,35,576503559,0.478,26738439,20363
173.516,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4235128646,0.627,47675662,21323
222.769,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4255436788,0.488,42296242,26512
200.825,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4256581855,0.541,42629382,19975
204.183,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4250784013,0.532,52130076,22574
203.510,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4292740950,0.534,44288223,22336
196.109,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4292684045,0.554,44312580,29498
165.883,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4321268998,0.655,45779836,22853
182.351,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4324716750,0.596,43169970,19714
165.695,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4298957253,0.655,46788243,26248
180.927,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4258826022,0.600,45177939,22657
247.868,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4246234228,0.439,41810348,23636
197.592,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4255966802,0.550,45006119,22542
248.946,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4265132151,0.437,41333902,20928
218.393,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4245568100,0.497,43611790,24964
201.566,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4290417056,0.539,44341486,20423
197.445,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4264467209,0.550,45019541,25761
165.887,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4239497060,0.654,50717469,30937
233.366,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4296765911,0.466,41296359,20905
192.370,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4289199516,0.565,61029213,27600
195.770,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,35,4235413120,0.555,43114514,28749
340.185,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18401766466,0.756,96352626,108822
307.123,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18302918425,0.837,99060825,121675
316.242,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18377841795,0.813,97243363,90846
344.506,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18572611934,0.747,109628516,104304
303.484,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18321604385,0.847,99073979,88321
327.991,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18330158689,0.784,97284172,96778
326.362,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18593200114,0.788,98081297,96838
313.677,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18556457996,0.820,99023186,98523
331.371,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18058250267,0.776,94837353,102076
322.136,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18355541237,0.798,95661514,95824
292.144,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18325738209,0.880,98978809,122055
324.409,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18415626491,0.793,95361835,81293
315.528,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18371391212,0.815,95860716,99800
308.751,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18293025008,0.833,100450591,121975
359.042,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,35,18266168617,0.716,93666514,91500
475.473,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,63010319125,1.055,227643152,191597
422.476,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,61743664237,1.188,231827703,188974
423.447,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,61985223244,1.185,234998950,216284
469.795,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,63142689581,1.068,224075015,204654
420.170,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,62732221719,1.194,233488056,216676
423.156,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,61591456400,1.185,242318634,221034
428.307,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,62704431648,1.171,231881103,224723
456.797,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,61862730264,1.098,228488815,205904
438.991,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,62338743012,1.143,231603438,212605
434.999,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,35,62318003052,1.153,238491339,212864
422.522,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,35,175950868770,2.049,696455189,199883
422.004,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,35,176111561507,2.052,612484208,217500
421.887,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,35,176451230094,2.052,617293775,189162
421.060,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,35,175310060674,2.056,619812200,204343
425.666,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,35,174917844521,2.034,865771440,215346
415.740,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,1,35,429464668917,3.304,1298195637,299955
390.531,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,1,35,941176795328,5.248,3377649893,1197678
354.521,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,1,35,1886256775216,8.229,12987466072,668271
8.460,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9975577,0.476,20950050,24299
10.455,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9768416,0.386,19970675,18748
12.472,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9699632,0.324,25218766,20636
10.757,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9714500,0.376,19457888,19722
10.748,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9690359,0.375,19276402,12610
11.008,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,10336629,0.367,20973484,14349
12.968,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9970678,0.312,19357721,11714
6.925,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9711734,0.581,24352873,24834
9.367,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9957730,0.430,28045717,18638
12.806,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9699921,0.316,20547616,25496
10.651,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9753042,0.379,20891559,17679
9.303,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9895883,0.433,20009503,21555
12.061,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9889600,0.335,19594029,15055
10.481,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9974328,0.385,21594007,15187
7.842,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,10066693,0.513,24715877,18730
10.746,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9972655,0.376,31009666,8381
9.707,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9996185,0.415,19645426,21929
12.098,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9862434,0.334,22100162,16804
10.374,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9808941,0.389,20474431,16825
9.821,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9845302,0.410,26647183,19931
13.090,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9811324,0.309,21233587,12707
9.411,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9809442,0.429,21007735,12563
8.684,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9890231,0.464,22180167,25228
9.233,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9971956,0.436,26045458,23151
13.527,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9806526,0.298,18433429,14710
9.243,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,10091331,0.436,41590453,24038
11.633,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9900975,0.347,18064272,11998
7.262,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9759045,0.554,37809288,25588
12.032,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9853463,0.336,23488660,16622
9.600,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,30,9897319,0.419,19648444,18537
53.094,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,655461672,0.606,31359962,31000
48.004,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,662968030,0.670,29377720,21166
52.518,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,664751272,0.613,43936775,26055
54.062,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,660163572,0.595,29693715,26491
50.345,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,660484896,0.639,39618705,24699
48.699,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,660868632,0.661,29890833,27869
49.797,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,663281601,0.646,30491966,20428
52.379,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,666090664,0.614,31532539,27219
58.715,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,665864019,0.548,29068194,26351
47.669,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,659338140,0.675,29631903,30459
54.815,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,666590397,0.587,59511578,22169
55.319,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,655093505,0.582,28759772,28384
46.404,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,660508359,0.693,32975537,23954
50.371,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,650585231,0.639,30597082,22790
57.286,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,652015011,0.562,28597119,12101
52.047,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,660175835,0.618,28898673,24756
57.366,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,662515927,0.561,56139806,22368
61.727,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,665260984,0.522,29269231,22671
48.849,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,654275328,0.658,33707475,23534
51.247,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,671612812,0.628,30144970,17800
64.435,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,654237771,0.500,28340027,23587
64.518,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,658743100,0.499,37423814,21070
59.568,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,648090542,0.540,28929211,16305
57.842,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,666793003,0.556,28175172,22104
52.736,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,30,663483823,0.610,30364377,25366
105.437,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4620578428,1.028,52391937,33495
103.447,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4606134613,1.047,57447827,32147
98.892,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4650183190,1.095,54967033,29544
99.526,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4593075238,1.088,55591109,41315
101.152,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4615247425,1.071,94720736,25104
85.991,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4630527005,1.259,57209913,42727
101.649,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4631623404,1.066,53401116,35716
101.939,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4598437352,1.063,76162742,33064
99.436,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4600131219,1.090,53551032,36187
101.458,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4609119983,1.068,53273254,32713
92.127,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4631867352,1.176,63534885,36636
107.714,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4617187036,1.006,53022958,38637
92.516,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4627338262,1.171,52835543,32522
102.630,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4600100384,1.056,72691282,36223
97.516,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4650171216,1.111,55225955,33676
96.008,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4643343534,1.128,71387293,34981
102.745,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4612669946,1.055,90974053,34548
102.199,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4605947330,1.060,54831413,37381
94.962,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4629754354,1.141,65377658,39181
95.375,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,30,4597088195,1.136,70498168,32264
194.582,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16594021190,1.319,110126684,53360
182.406,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16617562754,1.407,128348638,53256
184.992,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16714205018,1.388,187722215,57908
191.169,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16634437168,1.343,115700610,49981
186.092,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16599973527,1.379,126026057,48700
179.601,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16644802309,1.430,123158131,54531
182.145,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16699335036,1.409,154271073,49361
198.658,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16610876869,1.292,107990770,44779
197.988,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16626789265,1.296,112190881,51642
183.762,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16648983165,1.397,110991085,55532
191.103,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16586446789,1.343,113373966,53567
192.505,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16679243189,1.335,109583518,51125
191.736,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16630568057,1.339,113655941,54116
190.467,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16586981997,1.348,139020238,52056
185.926,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,30,16626049299,1.381,111156648,63575
258.278,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,30,50122909096,1.939,404707931,98348
239.167,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,30,49998156102,2.095,450527016,87255
